date,game_id,home_team,away_team,home_score,away_score,home_win,total_runs,home_pitcher,home_pitcher_era,home_pitcher_whip,home_bullpen_era,home_ops,home_avg,home_slg,home_era,home_whip,home_last5,away_pitcher,away_pitcher_era,away_pitcher_whip,away_bullpen_era,away_ops,away_avg,away_slg,away_era,away_whip,away_last5
2025-04-26,778180,Detroit Tigers,Baltimore Orioles,6,2,1,8,Chase Lee,0.0,0.9523809523809524,,0.715,0.245,0.388,2.91,1.2222222222222223,,Dean Kremer,6.84,1.6,,0.687,0.226,0.388,5.28,1.75,
2025-04-26,778162,Arizona Diamondbacks,Atlanta Braves,7,8,0,15,Eduardo Rodriguez,4.4,1.3120567375886525,,0.774,0.244,0.439,4.43,1.5,,Dylan Lee,2.19,0.9090909090909092,,0.717,0.238,0.4,4.37,1.2,
2025-04-26,778169,Cleveland Guardians,Boston Red Sox,3,7,0,10,Luis L. Ortiz,5.96,1.5873015873015874,,0.693,0.237,0.386,4.07,1.8888888888888888,,Walker Buehler,4.28,1.2349397590361444,,0.727,0.244,0.4,4.08,1.0,
2025-04-25,778186,Minnesota Twins,Los Angeles Angels,11,4,1,15,Justin Topa,1.86,1.1956521739130437,4.075,0.657,0.219,0.357,3.9,1.3333333333333333,"W, L, L, L, W",Garrett McDaniels,5.14,2.2857142857142856,4.776,0.674,0.217,0.4,4.73,2.0,"L, W, L, W, L"
2025-04-25,778175,Seattle Mariners,Miami Marlins,4,8,0,12,Collin Snider,3.18,1.0810810810810811,3.885,0.716,0.228,0.39,3.85,1.1111111111111112,,Jesus Tinoco,2.57,1.1428571428571428,5.142222222222222,0.716,0.26,0.392,4.86,1.0,
2025-04-25,778176,Los Angeles Dodgers,Pittsburgh Pirates,0,3,0,3,Ben Casparius,3.5,1.0,,0.729,0.23,0.421,3.85,1.2222222222222223,,Paul Skenes,2.39,0.8064516129032258,,0.639,0.222,0.336,3.72,0.7777777777777778,
2025-04-25,778184,St. Louis Cardinals,Milwaukee Brewers,3,2,1,5,Matt Svanson,0.0,1.0,,0.736,0.265,0.401,4.23,1.1111111111111112,,Chad Patrick,2.45,1.3492063492063493,,0.694,0.246,0.375,4.2,1.375,
2025-04-25,778171,San Francisco Giants,Texas Rangers,0,2,0,2,Lou Trivino,6.97,1.3861386138613865,,0.693,0.227,0.384,3.47,0.7777777777777778,,Shawn Armstrong,3.12,1.4634146341463417,,0.654,0.22,0.378,3.26,0.5555555555555556,
2025-04-25,778183,Washington Nationals,New York Mets,5,4,1,9,Jose A. Ferrer,6.28,1.6312056737588654,,0.691,0.238,0.386,4.66,1.1111111111111112,,Huascar Brazobán,1.65,0.9316770186335402,,0.703,0.234,0.394,2.45,1.829268292682927,
2025-04-25,778172,San Diego Padres,Tampa Bay Rays,0,1,0,1,Yuki Matsui,3.27,1.181818181818182,,0.723,0.26,0.394,2.8,0.7777777777777778,,Taj Bradley,5.08,1.387900355871886,,0.707,0.252,0.39,3.61,0.6666666666666666,
2025-04-25,778182,Chicago Cubs,Philadelphia Phillies,4,0,1,4,Daniel Palencia,2.7,0.8064516129032258,,0.808,0.267,0.461,4.13,1.0,,Jesús Luzardo,2.08,1.096345514950166,,0.712,0.248,0.375,4.33,1.875,
2025-04-25,778178,Athletics,Chicago White Sox,6,5,1,11,Luis Severino,3.49,1.099476439790576,,0.747,0.256,0.433,4.48,1.3333333333333333,,Steven Wilson,0.0,0.75,,0.596,0.205,0.316,4.26,1.625,
2025-04-25,778185,New York Yankees,Toronto Blue Jays,2,4,0,6,Carlos Rodón,3.5,1.0555555555555556,,0.804,0.259,0.459,3.87,1.2222222222222223,,Brendon Little,3.0,1.1666666666666667,,0.662,0.242,0.348,3.73,1.5555555555555556,
2025-04-25,778187,Kansas City Royals,Houston Astros,2,0,1,2,Cole Ragans,4.4,1.1920529801324504,,0.614,0.224,0.323,3.38,0.4444444444444444,,Framber Valdez,4.5,1.3571428571428572,,0.647,0.232,0.342,3.22,1.125,
2025-04-25,778181,Colorado Rockies,Cincinnati Reds,7,8,0,15,Ryan Feltner,3.86,1.3492063492063493,,0.647,0.216,0.355,5.19,1.8888888888888888,,Hunter Greene,2.35,0.794701986754967,,0.722,0.245,0.394,3.53,1.8888888888888888,
2025-04-25,778177,Arizona Diamondbacks,Atlanta Braves,2,8,0,10,Eduardo Rodriguez,4.4,1.3120567375886525,,0.77,0.245,0.434,4.35,1.7777777777777777,,Dylan Lee,2.38,0.990990990990991,,0.711,0.238,0.396,4.29,1.3333333333333333,
2025-04-24,778190,Kansas City Royals,Colorado Rockies,7,4,1,11,Cole Ragans,4.4,1.1920529801324504,,0.605,0.218,0.318,3.58,0.7777777777777778,,Ryan Feltner,3.86,1.3492063492063493,,0.626,0.211,0.341,5.05,2.125,
2025-04-24,778194,San Francisco Giants,Milwaukee Brewers,6,5,1,11,Lou Trivino,6.97,1.3861386138613865,,0.707,0.23,0.393,3.56,1.6666666666666667,,Chad Patrick,2.11,1.3270142180094786,,0.697,0.245,0.377,4.23,1.75,
2025-04-24,778195,Kansas City Royals,Colorado Rockies,6,2,1,8,Cole Ragans,4.4,1.1920529801324504,3.3440000000000003,0.61,0.221,0.32,3.52,1.4444444444444444,"W, L, L, W, L",Ryan Feltner,3.86,1.3492063492063493,5.085999999999999,0.632,0.213,0.345,5.07,1.625,"L, L, W, L, L"
2025-04-24,778192,Athletics,Texas Rangers,4,3,1,7,Luis Severino,3.31,1.0559006211180124,5.225555555555556,0.745,0.254,0.432,4.46,1.1111111111111112,,Shawn Armstrong,3.12,1.4634146341463417,4.034999999999999,0.66,0.222,0.382,3.39,1.4634146341463417,
2025-04-24,778196,Boston Red Sox,Seattle Mariners,3,4,0,7,Walker Buehler,4.23,1.2132352941176472,,0.721,0.244,0.397,4.06,1.8888888888888888,,Collin Snider,3.18,1.0810810810810811,,0.718,0.229,0.389,3.92,0.6666666666666666,
2025-04-24,778193,Washington Nationals,Baltimore Orioles,1,2,0,3,Jose A. Ferrer,4.5,1.4285714285714286,,0.682,0.232,0.381,4.69,0.6666666666666666,,Dean Kremer,6.84,1.6,,0.687,0.223,0.391,5.25,0.6666666666666666,
2025-04-24,778191,Los Angeles Angels,Pittsburgh Pirates,4,3,1,7,Garrett McDaniels,5.14,2.2857142857142856,,0.67,0.215,0.398,4.44,1.1111111111111112,,Paul Skenes,2.87,0.8038585209003215,,0.643,0.223,0.341,3.86,0.875,
2025-04-24,778188,Arizona Diamondbacks,Tampa Bay Rays,4,7,0,11,Eduardo Rodriguez,4.4,1.3120567375886525,,0.776,0.247,0.439,4.28,1.2,,Taj Bradley,5.08,1.387900355871886,,0.718,0.255,0.397,3.75,0.9,
2025-04-23,778200,Houston Astros,Toronto Blue Jays,3,1,1,4,Framber Valdez,4.5,1.3571428571428572,4.87,0.659,0.236,0.349,3.26,0.7777777777777778,"W, L, W, W, W",Brendon Little,2.53,1.0784313725490198,4.386666666666667,0.659,0.242,0.345,3.79,1.75,"L, W, W, W, W"
2025-04-23,778198,San Francisco Giants,Milwaukee Brewers,4,2,1,6,Lou Trivino,6.97,1.3861386138613865,,0.703,0.231,0.391,3.59,1.3333333333333333,,Chad Patrick,2.11,1.3270142180094786,,0.698,0.244,0.38,4.14,1.375,
2025-04-23,778203,New York Mets,Philadelphia Phillies,4,3,1,7,Huascar Brazobán,1.17,0.794701986754967,,0.708,0.234,0.398,2.34,1.5,,Jesús Luzardo,2.08,1.096345514950166,,0.721,0.251,0.381,4.32,1.4130434782608696,
2025-04-23,778209,Detroit Tigers,San Diego Padres,6,0,1,6,Chase Lee,0.0,1.6666666666666667,,0.71,0.246,0.387,2.94,0.3333333333333333,,Yuki Matsui,3.27,1.181818181818182,,0.734,0.263,0.401,2.92,1.375,
2025-04-23,778207,Boston Red Sox,Seattle Mariners,5,8,0,13,Walker Buehler,4.23,1.2132352941176472,,0.727,0.247,0.399,4.07,2.0,,Collin Snider,3.48,1.188118811881188,,0.719,0.228,0.393,3.96,1.1111111111111112,
2025-04-23,778206,Cleveland Guardians,New York Yankees,1,5,0,6,Luis L. Ortiz,5.96,1.5873015873015874,,0.692,0.235,0.386,3.94,2.111111111111111,,Carlos Rodón,3.5,1.0555555555555556,,0.806,0.258,0.462,3.86,0.7777777777777778,
2025-04-23,778197,Athletics,Texas Rangers,5,2,1,7,Luis Severino,3.31,1.0559006211180124,6.21375,0.748,0.252,0.435,4.52,0.8888888888888888,,Shawn Armstrong,3.12,1.4634146341463417,2.88,0.656,0.222,0.378,3.4,1.75,
2025-04-23,778201,Minnesota Twins,Chicago White Sox,6,3,1,9,Justin Topa,2.08,1.3414634146341464,,0.642,0.216,0.348,3.89,1.2222222222222223,,Steven Wilson,0.0,0.75,,0.578,0.2,0.303,4.35,2.25,
2025-04-23,778199,Arizona Diamondbacks,Tampa Bay Rays,6,7,0,13,Eduardo Rodriguez,4.4,1.3120567375886525,,0.785,0.25,0.445,4.31,1.4545454545454546,,Taj Bradley,5.08,1.387900355871886,,0.721,0.256,0.398,3.76,1.4545454545454546,
2025-04-23,778204,Washington Nationals,Baltimore Orioles,4,3,1,7,Jose A. Ferrer,4.85,1.5384615384615383,,0.694,0.236,0.389,4.8,1.4444444444444444,,Dean Kremer,6.84,1.6,,0.701,0.227,0.401,5.45,0.875,
2025-04-23,778214,Atlanta Braves,St. Louis Cardinals,4,1,1,5,Dylan Lee,2.61,0.99009900990099,,0.709,0.236,0.396,4.38,1.2222222222222223,,Matt Svanson,0.0,1.0,,0.738,0.264,0.403,4.37,1.625,
2025-04-23,778202,Los Angeles Angels,Pittsburgh Pirates,0,3,0,3,Garrett McDaniels,5.14,2.2857142857142856,,0.668,0.216,0.394,4.5,1.4444444444444444,,Paul Skenes,2.87,0.8038585209003215,,0.639,0.222,0.335,3.84,0.2222222222222222,
2025-04-23,778205,Chicago Cubs,Los Angeles Dodgers,7,6,1,13,Daniel Palencia,3.18,0.9615384615384616,,0.806,0.265,0.46,4.29,1.3333333333333333,,Ben Casparius,3.5,1.0,,0.739,0.232,0.427,3.97,1.875,
2025-04-23,778208,Miami Marlins,Cincinnati Reds,2,5,0,7,Jesus Tinoco,3.18,1.346153846153846,4.607777777777778,0.714,0.26,0.388,4.89,1.4444444444444444,,Hunter Greene,2.35,0.794701986754967,4.293333333333333,0.715,0.242,0.391,3.39,0.6666666666666666,
2025-04-22,778223,New York Mets,Philadelphia Phillies,5,1,1,6,Huascar Brazobán,1.26,0.851063829787234,,0.709,0.233,0.399,2.37,1.3333333333333333,,Jesús Luzardo,2.08,1.096345514950166,,0.726,0.25,0.386,4.39,1.875,
2025-04-22,778221,Detroit Tigers,San Diego Padres,0,2,0,2,Chase Lee,0.0,1.6666666666666667,,0.702,0.244,0.379,3.07,0.8888888888888888,,Yuki Matsui,1.8,1.1,,0.754,0.27,0.413,2.77,0.5555555555555556,
2025-04-22,778229,Atlanta Braves,St. Louis Cardinals,4,10,0,14,Dylan Lee,2.61,0.99009900990099,,0.705,0.232,0.394,4.54,2.111111111111111,,Matt Svanson,0.0,1.0,,0.744,0.266,0.408,4.36,1.5555555555555556,
2025-04-22,778218,Cleveland Guardians,New York Yankees,3,2,1,5,Luis L. Ortiz,5.48,1.4218009478672984,,0.706,0.238,0.395,3.9,1.1111111111111112,,Carlos Rodón,4.34,1.103448275862069,,0.802,0.256,0.462,4.03,1.0,
2025-04-22,778219,Miami Marlins,Cincinnati Reds,4,3,1,7,Jesus Tinoco,3.18,1.346153846153846,,0.722,0.263,0.39,4.89,1.1111111111111112,,Hunter Greene,2.35,0.794701986754967,,0.716,0.242,0.392,3.45,1.75,
2025-04-22,778212,Arizona Diamondbacks,Tampa Bay Rays,5,1,1,6,Eduardo Rodriguez,4.09,1.3636363636363635,,0.786,0.251,0.446,4.28,0.8888888888888888,,Taj Bradley,5.24,1.4027149321266967,,0.715,0.254,0.392,3.74,1.25,
2025-04-22,778213,Athletics,Texas Rangers,5,8,0,13,Luis Severino,3.31,1.0559006211180124,,0.742,0.25,0.432,4.63,1.7777777777777777,,Shawn Armstrong,3.12,1.4634146341463417,,0.656,0.223,0.377,3.31,1.6666666666666667,
2025-04-22,778217,Houston Astros,Toronto Blue Jays,5,1,1,6,Framber Valdez,4.5,1.3571428571428572,,0.648,0.23,0.341,3.35,0.4444444444444444,,Brendon Little,2.53,1.0784313725490198,,0.668,0.245,0.35,3.81,1.5,
2025-04-22,778211,Los Angeles Angels,Pittsburgh Pirates,3,9,0,12,Ian Anderson,11.57,2.6373626373626373,,0.687,0.222,0.405,4.57,2.7777777777777777,,Paul Skenes,2.87,0.8038585209003215,,0.633,0.218,0.332,4.0,0.7777777777777778,
2025-04-22,778224,Boston Red Sox,Seattle Mariners,8,3,1,11,Walker Buehler,4.23,1.2132352941176472,,0.73,0.249,0.4,3.99,1.3333333333333333,,Collin Snider,3.48,1.188118811881188,,0.715,0.223,0.393,3.92,2.25,
2025-04-22,778216,Minnesota Twins,Chicago White Sox,4,2,1,6,Justin Topa,2.35,1.3888888888888888,,0.62,0.21,0.336,3.93,1.4444444444444444,,Steven Wilson,0.0,1.0,,0.581,0.201,0.307,4.26,1.25,
2025-04-22,778210,San Francisco Giants,Milwaukee Brewers,3,11,0,14,Lou Trivino,6.97,1.3861386138613865,2.903,0.709,0.23,0.397,3.65,1.8888888888888888,"L, L, L, L, W",Chad Patrick,2.11,1.3270142180094786,3.8788888888888886,0.701,0.243,0.384,4.17,1.6666666666666667,"W, W, L, L, W"
2025-04-22,778215,Kansas City Royals,Colorado Rockies,4,3,1,7,Cole Ragans,3.58,1.1397058823529411,,0.589,0.212,0.31,3.56,1.0,,Ryan Feltner,3.86,1.3492063492063493,,0.63,0.214,0.342,4.93,1.2,
2025-04-22,778220,Chicago Cubs,Los Angeles Dodgers,11,10,1,21,Daniel Palencia,3.86,0.9523809523809524,3.83375,0.806,0.265,0.462,4.34,1.4,,Ben Casparius,4.11,1.1258278145695364,3.143333333333333,0.734,0.229,0.423,3.82,2.333333333333333,
2025-04-22,778222,Washington Nationals,Baltimore Orioles,7,0,1,7,Jose A. Ferrer,4.26,1.475409836065574,6.122999999999999,0.696,0.237,0.388,4.88,0.5555555555555556,"W, L, W, W, L",Dean Kremer,6.84,1.6,4.781000000000001,0.7,0.224,0.403,5.48,1.75,"L, W, W, L, L"
2025-04-21,778230,Miami Marlins,Cincinnati Reds,6,3,1,9,Jesus Tinoco,3.18,1.346153846153846,,0.718,0.262,0.389,4.97,1.0,,Hunter Greene,2.35,0.794701986754967,,0.719,0.243,0.393,3.45,1.625,
2025-04-21,778226,San Francisco Giants,Milwaukee Brewers,5,2,1,7,Lou Trivino,2.79,1.0869565217391306,,0.705,0.226,0.397,3.46,1.2222222222222223,,Chad Patrick,2.11,1.3270142180094786,,0.689,0.239,0.376,4.22,1.625,
2025-04-21,778225,New York Mets,Philadelphia Phillies,5,4,1,9,Huascar Brazobán,1.35,0.7633587786259542,,0.706,0.231,0.401,2.43,1.2222222222222223,,Jesús Luzardo,2.08,1.096345514950166,,0.732,0.251,0.391,4.35,1.25,
2025-04-21,778233,Atlanta Braves,St. Louis Cardinals,7,6,1,13,Dylan Lee,3.12,1.0975609756097562,,0.7,0.232,0.391,4.28,1.4444444444444444,,Matt Svanson,0.0,1.0,,0.736,0.264,0.405,4.38,1.625,
2025-04-21,778231,Houston Astros,Toronto Blue Jays,7,0,1,7,Framber Valdez,4.5,1.3571428571428572,3.6318181818181823,0.64,0.226,0.336,3.46,0.3333333333333333,,Brendon Little,2.7,1.0,4.250909090909091,0.682,0.252,0.357,3.74,1.75,
2025-04-21,778227,Cleveland Guardians,New York Yankees,6,4,1,10,Luis L. Ortiz,5.48,1.4218009478672984,4.162222222222223,0.715,0.24,0.402,3.98,1.4444444444444444,"L, L, L, L, L",Carlos Rodón,4.34,1.103448275862069,3.704,0.81,0.258,0.468,4.05,1.75,"L, W, L, L, L"
2025-04-21,778228,Detroit Tigers,San Diego Padres,6,4,1,10,Brant Hurter,2.45,0.8450704225352114,,0.718,0.25,0.389,3.11,1.2222222222222223,,Yuki Matsui,1.8,1.1,,0.764,0.274,0.419,2.9,2.25,
2025-04-21,778238,Boston Red Sox,Chicago White Sox,4,2,1,6,Walker Buehler,4.23,1.2132352941176472,,0.72,0.246,0.394,4.03,0.8888888888888888,,Steven Wilson,0.0,1.0,,0.575,0.196,0.305,4.34,1.625,
2025-04-20,778240,Tampa Bay Rays,New York Yankees,0,4,0,4,Taj Bradley,5.24,1.4027149321266967,,0.722,0.257,0.397,3.66,1.1111111111111112,,Carlos Rodón,4.34,1.103448275862069,,0.809,0.257,0.467,3.94,0.7777777777777778,
2025-04-20,778246,Detroit Tigers,Kansas City Royals,3,4,0,7,Brant Hurter,2.77,0.8461538461538461,,0.708,0.246,0.387,3.12,1.0,,Cole Ragans,3.58,1.1397058823529411,,0.583,0.21,0.305,3.62,1.2,
2025-04-20,778242,Pittsburgh Pirates,Cleveland Guardians,4,5,0,9,Paul Skenes,2.87,0.8038585209003215,,0.609,0.206,0.32,4.04,1.0,,Luis L. Ortiz,5.48,1.4218009478672984,,0.706,0.238,0.396,3.98,1.4,
2025-04-20,778239,Milwaukee Brewers,Athletics,14,1,1,15,Chad Patrick,2.11,1.3270142180094786,,0.693,0.241,0.38,4.16,0.5555555555555556,,Luis Severino,3.31,1.0559006211180124,,0.73,0.248,0.422,4.48,3.0,
2025-04-20,778245,Boston Red Sox,Chicago White Sox,4,8,0,12,Walker Buehler,5.23,1.2871287128712872,,0.718,0.246,0.394,4.12,1.3333333333333333,,Steven Wilson,0.0,1.0,,0.578,0.198,0.306,4.34,1.1111111111111112,
2025-04-20,778241,Toronto Blue Jays,Seattle Mariners,3,8,0,11,Easton Lucas,7.41,1.5294117647058822,,0.701,0.259,0.368,3.58,1.5555555555555556,,Collin Snider,3.48,1.188118811881188,,0.714,0.224,0.394,3.76,1.6666666666666667,
2025-04-20,778236,Chicago Cubs,Arizona Diamondbacks,2,3,0,5,Daniel Palencia,3.86,0.9523809523809524,,0.785,0.258,0.447,4.16,0.9090909090909092,,Eduardo Rodriguez,4.09,1.3636363636363635,,0.782,0.251,0.442,4.43,0.5454545454545454,
2025-04-20,778235,Colorado Rockies,Washington Nationals,2,3,0,5,Ryan Feltner,4.82,1.6483516483516485,5.498888888888889,0.636,0.217,0.351,5.26,1.1111111111111112,,Jose A. Ferrer,4.26,1.475409836065574,6.907999999999999,0.68,0.229,0.374,5.19,0.5555555555555556,
2025-04-20,778249,Atlanta Braves,Minnesota Twins,6,2,1,8,Dylan Lee,3.12,1.0975609756097562,3.3466666666666667,0.693,0.23,0.387,4.24,1.0,,Justin Topa,2.35,1.3888888888888888,4.691111111111111,0.62,0.211,0.338,4.03,1.125,
2025-04-20,778250,Baltimore Orioles,Cincinnati Reds,2,24,0,26,Dean Kremer,6.41,1.5104166666666667,,0.721,0.232,0.418,5.43,4.0,,Hunter Greene,2.35,0.794701986754967,,0.726,0.244,0.396,3.32,1.0,
2025-04-20,778244,New York Mets,St. Louis Cardinals,7,4,1,11,Huascar Brazobán,1.35,0.7633587786259542,2.971111111111111,0.699,0.23,0.394,2.35,1.2222222222222223,"L, L, L, W, L",Matt Svanson,0.0,1.0,3.77,0.732,0.262,0.401,4.23,1.75,"W, W, L, L, L"
2025-04-20,778232,Los Angeles Angels,San Francisco Giants,5,4,1,9,Ian Anderson,9.72,2.469135802469136,,0.694,0.224,0.409,4.35,1.7777777777777777,,Lou Trivino,2.79,1.0869565217391306,,0.7,0.224,0.395,3.53,1.234567901234568,
2025-04-20,778237,Houston Astros,San Diego Padres,2,3,0,5,Framber Valdez,4.5,1.3571428571428572,,0.63,0.222,0.331,3.63,1.5555555555555556,,Yuki Matsui,2.25,1.0,,0.77,0.276,0.424,2.74,0.8888888888888888,
2025-04-20,778266,Colorado Rockies,Washington Nationals,3,1,1,4,Ryan Feltner,4.82,1.6483516483516485,,0.639,0.218,0.35,5.05,1.1111111111111112,,Jose A. Ferrer,4.26,1.475409836065574,,0.673,0.229,0.368,5.12,1.375,
2025-04-20,778234,Texas Rangers,Los Angeles Dodgers,0,1,0,1,Shawn Armstrong,3.38,1.375,,0.637,0.22,0.363,3.23,0.7777777777777778,,Ben Casparius,4.11,1.1258278145695364,,0.726,0.227,0.415,3.55,0.8888888888888888,
2025-04-20,778248,Philadelphia Phillies,Miami Marlins,5,7,0,12,Jesús Luzardo,2.08,1.096345514950166,,0.736,0.253,0.394,4.29,1.4,,Jesus Tinoco,3.86,1.6666666666666663,,0.71,0.26,0.384,5.07,1.3,
2025-04-19,778247,Colorado Rockies,Washington Nationals,11,12,0,23,Ryan Feltner,4.82,1.6483516483516485,,0.642,0.221,0.352,5.5,1.8888888888888888,,Jose A. Ferrer,4.91,1.5454545454545454,,0.69,0.231,0.383,5.36,1.5555555555555556,
2025-04-19,778254,Pittsburgh Pirates,Cleveland Guardians,0,3,0,3,Paul Skenes,2.87,0.8038585209003215,,0.604,0.202,0.318,4.06,1.3333333333333333,,Luis L. Ortiz,5.48,1.4218009478672984,,0.707,0.239,0.395,4.01,0.8888888888888888,
2025-04-19,778258,Toronto Blue Jays,Seattle Mariners,4,8,0,12,Nick Sandlin,2.25,1.25,,0.695,0.256,0.365,3.37,1.5,,Collin Snider,3.86,1.3186813186813189,,0.703,0.219,0.385,3.8,1.3333333333333333,
2025-04-19,778265,Detroit Tigers,Kansas City Royals,3,1,1,4,Brant Hurter,3.27,0.9090909090909092,,0.718,0.245,0.395,3.19,0.8888888888888888,,Cole Ragans,3.58,1.1397058823529411,,0.587,0.208,0.308,3.67,1.0,
2025-04-19,778256,New York Mets,St. Louis Cardinals,3,0,1,3,Huascar Brazobán,1.35,0.7633587786259542,,0.691,0.225,0.389,2.27,0.8888888888888888,,Matt Svanson,0.0,1.0,,0.739,0.264,0.406,4.08,1.125,
2025-04-19,778251,Texas Rangers,Los Angeles Dodgers,4,3,1,7,Shawn Armstrong,3.38,1.375,3.4230000000000005,0.649,0.223,0.373,3.34,0.7777777777777778,,Ben Casparius,4.61,1.2878787878787878,4.25875,0.743,0.232,0.427,3.71,1.0,
2025-04-19,778259,Houston Astros,San Diego Padres,3,2,1,5,Framber Valdez,4.91,1.2727272727272727,,0.637,0.223,0.334,3.66,1.0,,Yuki Matsui,2.25,1.0,,0.763,0.275,0.419,2.77,1.25,
2025-04-19,778257,Chicago Cubs,Arizona Diamondbacks,6,2,1,8,Daniel Palencia,3.86,0.9523809523809524,5.285555555555556,0.808,0.264,0.462,4.34,1.0,"L, W, L, W, W",Eduardo Rodriguez,4.09,1.3636363636363635,3.882,0.799,0.254,0.453,4.65,1.375,"L, L, W, W, L"
2025-04-19,778262,Baltimore Orioles,Cincinnati Reds,9,5,1,14,Dean Kremer,6.41,1.5104166666666667,,0.727,0.233,0.421,4.47,2.4444444444444446,,Hunter Greene,2.35,0.794701986754967,,0.675,0.226,0.367,3.43,2.25,
2025-04-19,778243,Los Angeles Angels,San Francisco Giants,2,3,0,5,Ian Anderson,10.29,2.4285714285714284,,0.694,0.225,0.41,4.42,0.8888888888888888,,Lou Trivino,2.79,1.0869565217391306,,0.698,0.223,0.397,3.44,0.7777777777777778,
2025-04-19,778264,Boston Red Sox,Chicago White Sox,4,3,1,7,Walker Buehler,5.23,1.2871287128712872,,0.723,0.249,0.397,3.99,1.1,,Steven Wilson,0.0,1.6666666666666667,,0.563,0.194,0.297,4.51,1.5384615384615383,
2025-04-19,778252,Philadelphia Phillies,Miami Marlins,11,10,1,21,Jesús Luzardo,2.31,1.0822510822510822,,0.741,0.253,0.399,4.28,2.0,,Jesus Tinoco,4.91,2.1875,,0.707,0.256,0.38,5.1,2.75,
2025-04-19,778253,Milwaukee Brewers,Athletics,1,3,0,4,Chad Patrick,2.11,1.3270142180094786,3.067777777777778,0.668,0.23,0.369,4.31,1.0,"W, W, L, L, W",Luis Severino,3.31,1.0559006211180124,5.9390909090909085,0.743,0.253,0.43,4.14,0.3333333333333333,"W, L, W, W, L"
2025-04-19,778267,Atlanta Braves,Minnesota Twins,4,3,1,7,Dylan Lee,3.12,1.0975609756097562,,0.686,0.229,0.379,4.36,1.2222222222222223,,Justin Topa,2.35,1.3888888888888888,,0.625,0.214,0.342,3.91,1.75,
2025-04-19,778255,Tampa Bay Rays,New York Yankees,10,8,1,18,Taj Bradley,5.24,1.4027149321266967,,0.739,0.264,0.41,3.64,1.7,,Carlos Rodón,4.34,1.103448275862069,,0.806,0.257,0.461,4.14,1.5555555555555556,
2025-04-18,778274,Philadelphia Phillies,Miami Marlins,7,2,1,9,Jesús Luzardo,2.31,1.0822510822510822,,0.717,0.24,0.385,3.99,0.7777777777777778,,Jesus Tinoco,4.91,2.1875,,0.688,0.25,0.367,4.76,1.625,
2025-04-18,778284,Atlanta Braves,Minnesota Twins,6,4,1,10,Dylan Lee,3.52,1.25,,0.673,0.223,0.371,4.44,1.0,,Justin Topa,1.35,1.129032258064516,,0.622,0.214,0.339,3.88,1.5,
2025-04-18,778261,Milwaukee Brewers,Athletics,5,3,1,8,Chad Patrick,1.76,1.390728476821192,4.191428571428571,0.686,0.235,0.379,4.38,1.5555555555555556,,Luis Severino,4.01,1.28099173553719,6.202222222222222,0.745,0.254,0.429,4.3,1.375,
2025-04-18,778270,New York Mets,St. Louis Cardinals,5,4,1,9,Huascar Brazobán,1.35,0.7633587786259542,2.87,0.691,0.224,0.388,2.39,0.8888888888888888,"L, L, L, W, L",Matt Svanson,0.0,1.0,3.665714285714285,0.753,0.27,0.416,4.11,1.625,"W, W, L, L, L"
2025-04-18,778273,Toronto Blue Jays,Seattle Mariners,3,1,1,4,Nick Sandlin,2.57,1.4285714285714286,,0.698,0.255,0.369,3.24,0.7777777777777778,,Collin Snider,3.38,1.25,,0.699,0.218,0.383,3.9,1.125,
2025-04-18,778277,Detroit Tigers,Kansas City Royals,7,3,1,10,Brant Hurter,3.27,0.9090909090909092,,0.724,0.248,0.398,3.3,1.7777777777777777,,Cole Ragans,3.58,1.1397058823529411,,0.59,0.21,0.308,3.68,1.875,
2025-04-18,778260,Los Angeles Angels,San Francisco Giants,2,0,1,2,Ian Anderson,10.29,2.4285714285714284,,0.699,0.227,0.412,4.5,0.7777777777777778,,Lou Trivino,2.79,1.0869565217391306,,0.706,0.226,0.402,3.52,0.625,
2025-04-18,778272,Tampa Bay Rays,New York Yankees,0,1,0,1,Taj Bradley,5.24,1.4027149321266967,,0.735,0.263,0.407,3.44,1.0,,Carlos Rodón,4.34,1.103448275862069,,0.808,0.256,0.467,3.94,0.7777777777777778,
2025-04-18,778276,Baltimore Orioles,Cincinnati Reds,3,8,0,11,Dean Kremer,6.41,1.5104166666666667,,0.695,0.229,0.399,4.45,2.0,,Hunter Greene,0.98,0.5882352941176471,,0.647,0.218,0.351,3.13,0.5555555555555556,
2025-04-18,778269,Houston Astros,San Diego Padres,6,4,1,10,Framber Valdez,4.91,1.2727272727272727,,0.636,0.223,0.332,3.74,1.4444444444444444,,Yuki Matsui,2.25,1.0,,0.77,0.279,0.421,2.75,1.625,
2025-04-18,778263,Texas Rangers,Los Angeles Dodgers,0,3,0,3,Shawn Armstrong,3.38,1.375,,0.647,0.225,0.37,3.41,0.8888888888888888,,Ben Casparius,4.61,1.2878787878787878,,0.751,0.235,0.431,3.68,0.7777777777777778,
2025-04-18,778271,Pittsburgh Pirates,Cleveland Guardians,7,10,0,17,Paul Skenes,2.96,0.7468879668049793,3.21875,0.605,0.202,0.317,4.11,2.0,,Luis L. Ortiz,5.48,1.4218009478672984,4.911428571428571,0.704,0.237,0.393,4.23,1.7777777777777777,
